Unique_ID,Folder,Full_path,Alloy,Total_atoms,Structure (By OVITO),POTCAR_used,Lattice_parameter_x (Å),Lattice_parameter_y (Å),Lattice_parameter_z (Å),Volumetric_lattice_parameter (Å),LLD (Å),Fermi_energy (eV),Nef (states/eV/atom),Bonding_area (states·eV/atom),Antibonding_area (states·eV/atom),Ratio_DOS_Area,D_band_center (eV),t2g_NEF (states/eV/atom),eg_NEF (states/eV/atom),W_present,Mo_present,Ta_present,Nb_present,V_present,Cr_present,Fe_present,Li_present,K_present,Rb_present,Cs_present,Ba_present,Ra_present,Ca_present,Sr_present,Rh_present,Ir_present,Ni_present,Pd_present,Pt_present,Cu_present,Ag_present,Au_present,Al_present,Ne_present,Ar_present,Kr_present,Xe_present,Be_present,Mg_present,Sc_present,Y_present,Ti_present,Zr_present,Hf_present,Tc_present,Re_present,Ru_present,Os_present,Co_present,Zn_present,Cd_present,He_present,W_comp,Mo_comp,Ta_comp,Nb_comp,V_comp,Cr_comp,Fe_comp,Li_comp,K_comp,Rb_comp,Cs_comp,Ba_comp,Ra_comp,Ca_comp,Sr_comp,Rh_comp,Ir_comp,Ni_comp,Pd_comp,Pt_comp,Cu_comp,Ag_comp,Au_comp,Al_comp,Ne_comp,Ar_comp,Kr_comp,Xe_comp,Be_comp,Mg_comp,Sc_comp,Y_comp,Ti_comp,Zr_comp,Hf_comp,Tc_comp,Re_comp,Ru_comp,Os_comp,Co_comp,Zn_comp,Cd_comp,He_comp,Structure_individual_BCC,Structure_individual_FCC,Structure_individual_HCP,is_PDOS_USER_D.dat,is_TDOS.dat,is_POTCAR,is_FERMI_ENERGY,User,C_11 [GPa],C_12 [GPa],C_13 [GPa],C_23 [GPa],C_22 [GPa],C_33 [GPa],C_44 [GPa],C_55 [GPa],C_66 [GPa],G_V [GPa],G_R [GPa],G [GPa],B [GPa],E_100 [GPa],E_110 [GPa],E_111 [GPa],E_113 [GPa],E_331 [GPa],E_VRH [GPa],Poisson's ratio [],Pugh_Ratio,Inv_Pugh
unique_29,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/36-atom-Binary-DOS_E_VRH/WV/dos,V18W18,36,bcc,PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015,9.278935689,9.27531257,6.18948432,3.093122198,0.02261776,10.161704,1.158038948,4.218200278,3.607145483,,0.140321192,0.708314393,0.11247169,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,Dharmendra,399.308,169.749,169.749,169.749,399.308,399.308,60.069,60.069,60.069,81.953,74.22,78.087,246.269,298.037,187.298,166.656,217.329,180.785,211.867,0.357,0.317080103,3.153777202
unique_30,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/36-atom-Binary-DOS_E_VRH/WZr/dos,W18Zr18,36,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,10.07639482,10.01092536,6.744617123,3.355950602,0.097142142,9.854886,1.27785064,4.083695833,2.991552339,,0.045466848,0.561876561,0.169595172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,Dharmendra,273.36,143.144,143.139,143.138,273.349,273.342,44.044,44.056,44.049,52.472,50.595,51.533,186.544,174.961,132.432,122.506,145.594,129.383,141.564,0.374,0.276251179,3.619894053
unique_31,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/CrMoVHf/dos,Cr4Hf7Mo11V14,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE V_sv 02Aug2007,9.431779666,9.416871038,6.273861721,3.139880844,0.119470922,9.165972,1.298853484,4.711940833,3.278150626,,0.004685472,0.723962696,0.191681545,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.555556,0,0,38.888889,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_32,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/CrNbTaHf/dos,Cr4Hf7Nb11Ta14,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Hf_pv 06Sep2000; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000,9.898542387,9.959704988,6.654888832,3.315209533,0.105734989,7.33362,1.404684444,4.181730139,2.472475504,,-0.189315689,0.650775751,0.18273461,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,30.555556,0,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_33,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/CrNbTaTi/dos,Cr4Nb11Ta14Ti7,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Ti_sv 26Sep2005,9.752544938,9.779879522,6.518859819,3.256735081,0.093947966,8.151785,1.577683004,4.125459167,3.139418801,,0.169051699,0.760516706,0.204669114,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.888889,30.555556,0,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_34,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/CrVNbHf/dos,Cr4Hf7Nb14V11,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Hf_pv 06Sep2000; PAW_PBE Nb_sv 25May2007; PAW_PBE V_sv 02Aug2007,9.822917992,9.577033091,6.405982466,3.222817394,0.192090233,9.109835,1.564660722,4.293915861,2.686757198,,-0.117027236,0.81781985,0.215306882,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.888889,30.555556,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_35,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/CrVTaHf/dos,Cr4Hf7Ta14V11,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Hf_pv 06Sep2000; PAW_PBE Ta_pv 07Sep2000; PAW_PBE V_sv 02Aug2007,9.726844304,9.716784819,6.406931305,3.228068873,0.138751694,6.682365,1.509407762,4.037148472,2.489949201,,-0.180061131,0.784869274,0.206979445,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,0,30.555556,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_36,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/CrWNbTa/dos,Cr4Nb14Ta7W11,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE W_sv 04Sep2015,9.665908494,9.688043532,6.434578501,3.222851033,0.052023094,9.726913,1.113474225,4.436432639,3.132837514,,0.1307462,0.576312056,0.119652679,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.555556,0,19.444444,38.888889,0,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_37,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/CrWTiZr/dos,Cr4Ti14W11Zr7,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Ti_sv 26Sep2005; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.704353953,9.680511336,6.507824947,3.2384323,0.129331852,9.442613,1.354060904,3.950604583,3.477822582,,0.154381409,0.656967959,0.198254332,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30.555556,0,0,0,0,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.888889,19.444444,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_38,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/HfTaMoW/dos,Hf4Mo14Ta11W7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE W_sv 04Sep2015,9.723792252,9.729262357,6.490128904,3.243098671,0.047800481,8.698161,0.869734742,4.369982639,3.276313889,,0.066007727,0.42842237,0.102168356,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.444444,38.888889,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111111,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_39,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/HfZrCrV/dos,Cr14Hf4V7Zr11,36,unknown,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Hf_pv 06Sep2000; PAW_PBE V_sv 02Aug2007; PAW_PBE Zr_sv 04Jan2005,10.1482151,9.325474457,6.328736296,,0.281416706,8.83303,1.262171982,4.528173806,2.927685816,,-0.126967299,0.664029274,0.217140566,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.555556,11.111111,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_40,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoCrWTa/dos,Cr11Mo4Ta7W14,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE W_sv 04Sep2015,9.355155827,9.37216745,6.24550213,3.12168196,0.045947331,9.693848,0.535664253,4.3741725,3.216856955,,-0.45902158,0.289521195,0.067031238,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.888889,11.111111,19.444444,0,0,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_41,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoNbHfW/dos,Hf14Mo4Nb11W7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE W_sv 04Sep2015,10.07614805,10.05354431,6.659841088,3.346570703,0.131155942,8.286268,1.238678842,4.0441325,2.915375156,,0.011782065,0.548200669,0.162653638,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.444444,11.111111,0,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.888889,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_42,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoNbHfZr/dos,Hf14Mo4Nb11Zr7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Zr_sv 04Jan2005,10.35880522,10.26198353,6.869630921,3.436053328,0.18469373,8.004865,1.338460589,4.000980208,3.172203306,,0.266479541,0.549978496,0.187712765,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11.111111,0,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,38.888889,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_43,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoNbTaHf/dos,Hf7Mo4Nb11Ta14,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000,9.984769578,10.00865208,6.702411073,3.338524149,0.10026095,7.577801,1.398166667,4.192069028,3.177203264,,0.313097562,0.619866333,0.171266167,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.111111,38.888889,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_44,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoNbTaTi/dos,Mo4Nb11Ta14Ti7,36,bcc,PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Ti_sv 26Sep2005,9.85940497,9.829157992,6.567985572,3.282232881,0.046531772,8.380743,1.569658059,4.030050694,3.010083863,,0.081021426,0.727578266,0.197306956,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.111111,38.888889,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_45,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoNbTiHf/dos,Hf7Mo4Nb11Ti14,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ti_sv 26Sep2005,9.907605475,9.882831674,6.695427222,3.314652365,0.142985938,8.656816,1.37704843,4.127967486,2.701046332,,0.023783441,0.612904631,0.204248132,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11.111111,0,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.888889,0,19.444444,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_46,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoTaHfZr/dos,Hf14Mo4Ta11Zr7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Zr_sv 04Jan2005,10.29545732,10.43418879,6.819697184,3.439741224,0.193663267,6.452625,1.28657397,3.701481806,2.984268148,,0.059548755,0.529962492,0.172641448,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11.111111,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,38.888889,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,Dharmendra,169.74989,103.72132,110.28221,108.22751,166.24593,164.66265,53.00642,48.52134,52.42119,42.684952,39.60219038,41.14357119,127.2356167,82.25347178,116.6345202,135.5159075,100.9428997,121.5608023,111.4208394,0.354049201,0.323365204,3.092478682
unique_47,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoTiHfZr/dos,Hf14Mo4Ti11Zr7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Zr_sv 04Jan2005,9.943527564,10.22194823,7.157629222,3.431140362,0.27413885,7.136474,1.331202123,3.5095395,2.667131392,,-0.126906999,0.565772174,0.204056237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.555556,19.444444,38.888889,0,0,0,0,0,0,0,0,1,0,3,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_48,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoTiWHf/dos,Hf7Mo4Ti11W14,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE W_sv 04Sep2015,9.778876409,9.757945168,6.491396602,3.25263605,0.092242805,8.674617,1.250687017,4.003987778,3.412335982,,0.228791113,0.592686773,0.175262249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,38.888889,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.555556,0,19.444444,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_49,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoVHfZr/dos,Hf14Mo4V11Zr7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE V_sv 02Aug2007; PAW_PBE Zr_sv 04Jan2005,10.03269807,10.13775807,6.736763961,3.363848467,0.243308624,7.425542,1.261947996,3.987161111,3.212669645,,0.119471843,0.597926929,0.189290951,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11.111111,0,0,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,38.888889,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_50,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoVTaZr/dos,Mo4Ta14V11Zr7,36,bcc,PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE V_sv 02Aug2007; PAW_PBE Zr_sv 04Jan2005,9.831234161,9.77769426,6.516863094,3.264891671,0.112410453,7.978039,1.527123087,4.348403611,2.721289367,,-0.006976977,0.770594654,0.208814563,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.111111,38.888889,0,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_51,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoVTiZr/dos,Mo4Ti14V11Zr7,36,bcc,PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE Zr_sv 04Jan2005,9.645373285,9.811218707,6.446674907,3.23608779,0.196633278,9.195723,1.490170891,3.791628903,2.631950047,,-0.206597764,0.730880198,0.245133905,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.111111,0,0,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.888889,19.444444,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_52,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoWHfZr/dos,Hf14Mo4W11Zr7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,10.22858633,10.11585635,6.723226191,3.380940291,0.137922074,7.849734,1.231722459,3.919382222,2.993503553,,0.047321659,0.512268664,0.180458302,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30.555556,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,38.888889,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_53,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoWNbHf/dos,Hf7Mo4Nb14W11,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE W_sv 04Sep2015,9.846778697,9.878755498,6.562941184,3.285473575,0.076330612,9.618002,1.211629368,4.276065694,3.156513042,,0.163044514,0.570527737,0.146316772,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.555556,11.111111,0,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_54,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quatenary/10_30_40_20/MoWNbZr/dos,Mo4Nb14W11Zr7,36,bcc,PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.942990341,9.849071612,6.556975363,3.291870599,0.074497261,10.665076,1.25872435,4.28039375,2.900411054,,-0.081483383,0.590092827,0.152616534,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.555556,11.111111,0,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
